"x0","y0","c0","x1","y1","c1","x2","y2","c2","x3","y3","c3","x4","y4","c4","x5","y5","c5","x6","y6","c6","x7","y7","c7","x8","y8","c8","x9","y9","c9","x10","y10","c10","x11","y11","c11","x12","y12","c12","x13","y13","c13","x14","y14","c14","x15","y15","c15","x16","y16","c16","x17","y17","c17","x18","y18","c18","x19","y19","c19","x20","y20","c20","x21","y21","c21","x22","y22","c22","x23","y23","c23","x24","y24","c24"
357.634,110.188,0.882224,362.358,232.41,0.791169,282.492,238.588,0.710259,258.967,379.605,0.780738,316.923,468.921,0.731248,443.764,230.823,0.742287,470.405,373.33,0.754837,412.46,470.49,0.742799,368.57,495.489,0.385267,318.502,503.342,0.421714,0,0,0,0,0,0,417.151,493.933,0.34834,0,0,0,0,0,0,341.982,99.2149,0.857923,373.344,97.5949,0.850075,319.983,130.435,0.92516,399.945,127.366,0.827929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.624,108.598,0.913291,362.352,232.408,0.792095,282.495,238.592,0.708438,255.777,371.779,0.791427,307.472,445.391,0.741272,443.777,230.804,0.746158,476.695,368.583,0.754561,432.783,454.781,0.789882,365.458,495.521,0.39408,318.491,497.058,0.437664,0,0,0,0,0,0,412.499,497.059,0.344618,0,0,0,0,0,0,341.948,97.6467,0.857893,373.344,96.0503,0.869416,319.991,128.98,0.926323,399.926,127.36,0.827554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.628,108.567,0.918382,362.367,232.355,0.805121,282.484,237.054,0.710587,248.027,368.593,0.772225,291.84,420.295,0.665269,443.79,230.751,0.746933,482.967,357.621,0.807264,445.321,434.43,0.688434,368.578,508.03,0.448936,318.536,506.473,0.424027,0,0,0,0,0,0,417.18,509.587,0.407506,0,0,0,0,0,0,341.944,97.618,0.857928,373.339,96.032,0.871564,319.983,128.971,0.926894,399.952,127.341,0.824747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.633,107.087,0.92668,362.352,232.332,0.804902,282.486,235.479,0.714086,243.229,370.204,0.597454,271.482,382.766,0.68654,442.261,230.757,0.732922,487.649,345.168,0.747331,446.946,417.166,0.502359,368.581,515.861,0.418101,318.535,515.858,0.389328,0,0,0,0,0,0,417.154,514.3,0.363923,0,0,0,0,0,0,341.931,97.6075,0.858075,373.329,94.5584,0.878065,318.554,128.965,0.927082,399.931,125.809,0.821092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.628,108.572,0.917571,362.353,232.315,0.800281,282.46,233.948,0.73426,244.864,390.551,0.699999,248.022,309.099,0.422413,442.256,230.73,0.727302,492.361,379.571,0.723819,497.114,330.973,0.546005,368.599,512.724,0.38692,318.518,511.156,0.365723,0,0,0,0,0,0,417.177,512.721,0.364143,0,0,0,0,0,0,341.928,97.6238,0.859358,373.313,96.0363,0.873056,318.546,128.977,0.93118,399.937,125.786,0.819549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.647,110.188,0.885892,362.364,232.302,0.800751,282.465,233.941,0.738517,241.701,389.003,0.74817,244.827,318.458,0.182155,442.264,230.703,0.725622,492.366,332.565,0.267362,0,0,0,368.624,515.864,0.434546,320.007,515.853,0.411538,0,0,0,0,0,0,417.188,515.852,0.384304,0,0,0,0,0,0,341.958,100.732,0.857654,373.341,96.0933,0.857485,318.539,128.98,0.931726,399.946,124.276,0.821374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.641,113.264,0.881306,362.331,232.311,0.794582,282.447,233.943,0.735283,240.151,381.128,0.736147,229.165,295.005,0.681628,443.773,230.714,0.735462,506.492,365.444,0.779608,522.105,287.136,0.754432,368.612,520.548,0.45694,320.011,519.017,0.439601,0,0,0,0,0,0,417.165,519.01,0.394214,0,0,0,0,0,0,341.972,102.288,0.861122,373.336,97.6156,0.850829,318.545,130.441,0.938644,399.956,124.268,0.824906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.632,114.851,0.894288,363.893,232.329,0.794139,282.466,235.463,0.712896,232.408,374.859,0.699358,210.434,262.119,0.591235,443.825,230.71,0.737355,514.277,352.942,0.741713,534.658,252.719,0.783964,368.623,523.697,0.40318,320.029,522.145,0.346308,0,0,0,0,0,0,417.127,522.141,0.338323,0,0,0,0,0,0,341.97,102.306,0.859283,373.314,99.1794,0.853273,318.548,130.452,0.93803,399.949,124.269,0.81968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.634,116.374,0.907453,363.93,232.316,0.793421,282.485,233.954,0.712601,230.731,365.494,0.736679,202.593,233.923,0.552205,443.833,230.723,0.725376,518.946,341.976,0.783381,544.123,221.392,0.775967,368.665,519.003,0.395368,320.1,518.977,0.316742,0,0,0,0,0,0,417.145,520.549,0.332894,0,0,0,0,0,0,341.985,103.837,0.871204,373.325,100.749,0.852361,318.557,130.466,0.941054,399.965,124.271,0.820518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357.636,116.398,0.913622,365.457,232.336,0.791658,282.503,235.49,0.68465,224.509,354.533,0.698651,194.812,215.099,0.64343,445.342,229.207,0.717432,522.175,327.898,0.747801,547.182,196.339,0.665746,368.591,517.415,0.402402,318.539,515.854,0.357809,0,0,0,0,0,0,417.129,518.982,0.338227,0,0,0,0,0,0,341.997,103.883,0.886978,373.334,102.282,0.846703,318.558,130.497,0.945692,399.954,124.27,0.823089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
